EQUIP_ID,EQUIP_NAME,TYPE,DEGREE
TMP00033859,配变0140,1703,2
TMP00144723,开关00110,1720,0
TMP00003914,开关00022,1705,6
TMP00029782,馈线段XX,1702,2
TMP00015729,开关00292,1705,2
TMP00033262,用户1049,1719,1
TMP00023187,馈线段XX,1702,2
TMP00036932,母线XX,1710,2
TMP00319443,开关00101,1720,0
TMP00023963,馈线段XX,1702,2
TMP00010760,开关00092,1705,2
TMP00022276,馈线段XX,1702,3
TMP00027471,馈线段XX,1702,2
TMP00030302,馈线段XX,1702,2
TMP00036581,母线XX,1710,2
TMP00027358,馈线段XX,1702,2
TMP00015103,开关00157,1705,5
TMP00008973,开关00151,1705,8
TMP00264147,开关00297,1720,0
TMP00135355,开关00170,1720,0
TMP00029368,馈线段XX,1702,3
TMP00010818,开关00054,1705,7
TMP00005781,开关00071,1705,6
TMP00005910,开关00132,1705,5
TMP00023011,馈线段XX,1702,2
TMP00042989,刀闸0059,1708,2
TMP00030988,馈线段XX,1702,0
TMP00267472,开关00137,1720,0
TMP00009202,开关00108,1705,7
TMP00318950,开关00425,1720,0
TMP00027950,馈线段XX,1702,3
TMP00164534,开关00089,1720,0
TMP00025859,馈线段XX,1702,2
TMP00188015,开关00240,1720,0
TMP00026984,馈线段XX,1702,3
TMP00004234,开关00013,1705,7
TMP00024968,馈线段XX,1702,2
TMP00164871,开关00120,1720,0
TMP00177207,开关00100,1720,0
TMP00169561,开关00054,1720,0
TMP00010688,开关00042,1705,8
TMP00029254,馈线段XX,1702,2
TMP00227660,开关00250,1720,0
TMP00042916,刀闸0035,1708,1
TMP00014917,开关00096,1705,8
TMP00137250,开关00192,1720,0
TMP00029910,馈线段XX,1702,2
TMP00046425,配变2202,1703,1
TMP00303775,开关00303,1720,0
TMP00027733,馈线段XX,1702,2
TMP00034551,配变0832,1703,2
TMP00037360,母线XX,1710,6
TMP00039073,母线XX,1710,7
TMP00041726,刀闸0005,1708,2
TMP00172081,开关00358,1720,0
TMP00010206,开关00028,1705,8
TMP00013579,开关00132,1705,8
TMP00025292,馈线段XX,1702,3
TMP00013162,开关00157,1705,6
TMP00027127,馈线段XX,1702,2
TMP00008169,开关00045,1705,5
TMP00031042,馈线段XX,1702,2
TMP00038050,母线XX,1710,11
TMP00318503,开关00052,1720,0
TMP00013130,开关00042,1705,7
TMP00040467,刀闸0003,1708,2
TMP00035359,配变1640,1703,2
TMP00019176,馈线段XX,1702,3
TMP00240748,开关00485,1720,0
TMP00025993,馈线段XX,1702,3
TMP00306463,开关00032,1720,0
TMP00043046,刀闸0038,1708,1
TMP00036475,母线XX,1710,2
TMP00147387,开关00030,1720,0
TMP00018879,馈线段XX,1702,2
TMP00020991,馈线段XX,1702,3
TMP00034968,配变1249,1703,1
TMP00318427,开关00277,1720,0
TMP00028379,馈线段XX,1702,2
TMP00005965,开关00009,1705,9
TMP00026691,馈线段XX,1702,2
TMP00005870,开关00099,1705,5
TMP00006492,开关00006,1705,2
TMP00025872,馈线段XX,1702,2
TMP00012693,开关00060,1705,10
TMP00025315,馈线段XX,1702,2
TMP00027384,馈线段XX,1702,2
TMP00007184,开关00035,1705,11
TMP00006697,开关00007,1705,3
TMP00008721,开关00013,1705,8
TMP00014835,开关00248,1705,6
TMP00028031,馈线段XX,1702,2
TMP00021812,馈线段XX,1702,2
TMP00008019,开关00101,1705,3
TMP00038068,母线XX,1710,6
TMP00040660,刀闸0012,1708,1
TMP00033366,用户1153,1719,1
TMP00038735,母线XX,1710,2
TMP00038916,母线XX,1710,2
TMP00008329,开关00053,1705,12
TMP00033270,用户1057,1719,1
TMP00040780,刀闸0013,1708,2
TMP00042378,刀闸0031,1708,2
TMP00008497,开关00002,1705,11
TMP00036859,母线XX,1710,2
TMP00007728,开关00035,1705,7
TMP00021993,馈线段XX,1702,2
TMP00036286,母线XX,1710,3
TMP00007579,开关00098,1705,8
TMP00020947,馈线段XX,1702,2
TMP00029892,馈线段XX,1702,3
TMP00032782,用户0569,1719,1
TMP00041266,刀闸0011,1708,2
TMP00030426,馈线段XX,1702,2
TMP00039433,母线XX,1710,2
TMP00009102,开关00099,1705,6
TMP00013962,开关00079,1705,8
TMP00005045,开关00004,1705,2
TMP00022338,馈线段XX,1702,2
TMP00035156,配变1437,1703,2
TMP00006817,开关00055,1705,7
TMP00039353,母线XX,1710,7
TMP00015207,开关00143,1705,2
TMP00019964,馈线段XX,1702,2
TMP00039684,刀闸0003,1708,0
TMP00032583,用户0370,1719,1
TMP00006380,开关00012,1705,4
TMP00018688,馈线段XX,1702,2
TMP00031655,馈线段XX,1702,2
TMP00003876,开关00002,1705,2
TMP00032576,用户0363,1719,1
TMP00163515,开关00098,1720,0
TMP00013651,开关00123,1705,6
TMP00020482,馈线段XX,1702,4
TMP00030849,馈线段XX,1702,2
TMP00009611,开关00047,1705,7
TMP00010446,开关00137,1705,7
TMP00283622,开关00147,1720,0
TMP00036813,母线XX,1710,2
TMP00037461,母线XX,1710,7
TMP00016909,馈线段XX,1702,3
TMP00038450,母线XX,1710,10
TMP00005512,开关00089,1705,6
TMP00156369,开关00116,1720,0
TMP00027556,馈线段XX,1702,2
TMP00041387,刀闸0001,1708,2
TMP00009330,开关00070,1705,6
TMP00037371,母线XX,1710,2
TMP00040429,刀闸0002,1708,2
TMP00009044,开关00010,1705,6
TMP00015970,馈线段XX,1702,2
TMP00015975,馈线段XX,1702,2
TMP00007464,开关00036,1705,8
TMP00043198,刀闸0027,1708,1
TMP00017458,馈线段XX,1702,2
TMP00236695,开关00107,1720,0
TMP00010993,开关00029,1705,8
TMP00031437,馈线段XX,1702,4
TMP00025741,馈线段XX,1702,2
TMP00039273,母线XX,1710,5
TMP00011872,开关00005,1705,8
TMP00008918,开关00010,1705,6
TMP00020818,馈线段XX,1702,3
TMP00019769,馈线段XX,1702,3
TMP00007321,开关00007,1705,3
TMP00016858,馈线段XX,1702,3
TMP00045040,馈线段XX,1702,2
TMP00034259,配变0540,1703,1
TMP00039220,母线XX,1710,2
TMP00032800,用户0587,1719,1
TMP00029922,馈线段XX,1702,3
TMP00031085,馈线段XX,1702,2
TMP00298515,开关00236,1720,0
TMP00006256,开关00110,1705,8
TMP00023605,馈线段XX,1702,3
TMP00022163,馈线段XX,1702,2
TMP00011845,开关00137,1705,6
TMP00014900,开关00030,1705,8
TMP00183070,开关00034,1720,0
TMP00004121,开关00021,1705,12
TMP00020387,馈线段XX,1702,2
TMP00043418,刀闸0076,1708,8
TMP00030842,馈线段XX,1702,3
TMP00006792,开关00030,1705,14
TMP00192255,开关00023,1720,0
TMP00010032,开关00068,1705,9
TMP00253515,开关00150,1720,0
TMP00016391,馈线段XX,1702,2
TMP00031778,馈线段XX,1702,3
TMP00171098,开关00339,1720,0
TMP00008839,开关00162,1705,6
TMP00039243,母线XX,1710,0
TMP00020966,馈线段XX,1702,4
TMP00301432,开关00148,1720,0
TMP00035786,配变2067,1703,1
TMP00181205,开关00135,1720,0
TMP00025407,馈线段XX,1702,4
TMP00045811,馈线段XX,1702,4
TMP00019144,馈线段XX,1702,2
TMP00028857,馈线段XX,1702,4
TMP00006780,开关00018,1705,8
TMP00012790,开关00002,1705,8
TMP00025354,馈线段XX,1702,3
TMP00010575,开关00001,1705,8
TMP00011869,开关00002,1705,8
TMP00011709,开关00187,1705,6
TMP00024184,馈线段XX,1702,4
TMP00152803,开关00345,1720,0
TMP00032478,用户0265,1719,1
TMP00007380,开关00004,1705,6
TMP00027355,馈线段XX,1702,2
TMP00025061,馈线段XX,1702,3
TMP00203880,开关00026,1720,0
TMP00032547,用户0334,1719,1
TMP00019628,馈线段XX,1702,4
TMP00041211,刀闸0009,1708,0
TMP00039510,母线XX,1710,2
TMP00026442,馈线段XX,1702,2
TMP00022366,馈线段XX,1702,2
TMP00022328,馈线段XX,1702,2
TMP00011878,开关00042,1705,1
TMP00013075,开关00202,1705,9
TMP00013933,开关00011,1705,7
TMP00041138,刀闸0012,1708,0
TMP00044702,馈线段XX,1702,6
TMP00015570,开关00136,1705,5
TMP00036528,母线XX,1710,2
TMP00024747,馈线段XX,1702,2
TMP00024973,馈线段XX,1702,3
TMP00041521,刀闸0024,1708,2
TMP00139016,开关00332,1720,0
TMP00318643,开关00248,1720,0
TMP00014657,开关00008,1705,8
TMP00038841,母线XX,1710,2
TMP00021602,馈线段XX,1702,4
TMP00030333,馈线段XX,1702,3
TMP00003789,开关00005,1705,3
TMP00035769,配变2050,1703,1
TMP00030978,馈线段XX,1702,3
TMP00045377,馈线段XX,1702,2
TMP00189872,开关00114,1720,0
TMP00031690,馈线段XX,1702,2
TMP00033014,用户0801,1719,1
TMP00022798,馈线段XX,1702,2
TMP00019314,馈线段XX,1702,3
TMP00026108,馈线段XX,1702,2
TMP00018606,馈线段XX,1702,3
TMP00036263,母线XX,1710,5
TMP00303868,开关00327,1720,0
TMP00043603,馈线段XX,1702,3
TMP00028221,馈线段XX,1702,2
TMP00011350,开关00182,1705,8
TMP00045829,馈线段XX,1702,2
TMP00015428,开关00066,1705,8
TMP00005335,开关00100,1705,4
TMP00006808,开关00046,1705,6
TMP00011491,开关00028,1705,2
TMP00016169,馈线段XX,1702,2
TMP00038579,母线XX,1710,2
TMP00005956,开关00010,1705,6
TMP00018267,馈线段XX,1702,3
TMP00035460,配变1741,1703,1
TMP00027124,馈线段XX,1702,2
TMP00032266,用户0053,1719,2
TMP00007627,开关00125,1705,5
TMP00227881,开关00265,1720,0
TMP00029418,馈线段XX,1702,2
TMP00035474,配变1755,1703,1
TMP00235140,开关00045,1720,0
TMP00043197,刀闸0026,1708,2
TMP00004008,开关00006,1705,11
TMP00024953,馈线段XX,1702,2
TMP00032270,用户0057,1719,1
TMP00025244,馈线段XX,1702,2
TMP00022283,馈线段XX,1702,2
TMP00018731,馈线段XX,1702,3
TMP00038434,母线XX,1710,2
TMP00045395,馈线段XX,1702,2
TMP00019154,馈线段XX,1702,2
TMP00010071,开关00024,1705,3
TMP00039056,母线XX,1710,7
TMP00017643,馈线段XX,1702,2
TMP00038607,母线XX,1710,2
TMP00319417,开关00061,1720,0
TMP00021510,馈线段XX,1702,2
TMP00032762,用户0549,1719,1
TMP00019699,馈线段XX,1702,3
TMP00036033,母线XX,1710,2
TMP00151486,开关00078,1720,0
TMP00027116,馈线段XX,1702,3
TMP00006246,开关00055,1705,7
TMP00010889,开关00093,1705,8
TMP00195706,开关00056,1720,0
TMP00041007,刀闸0027,1708,2
TMP00040611,刀闸0008,1708,1
TMP00238745,开关00309,1720,0
TMP00298873,开关00312,1720,0
TMP00024175,馈线段XX,1702,2
TMP00004536,开关00005,1705,7
TMP00040264,刀闸0010,1708,2
TMP00005608,开关00017,1705,10
TMP00010754,开关00048,1705,2
TMP00040503,刀闸0001,1708,2
TMP00280161,开关00132,1720,0
TMP00031615,馈线段XX,1702,3
TMP00012228,开关00007,1705,2
TMP00040682,刀闸0008,1708,2
TMP00025395,馈线段XX,1702,2
TMP00038778,母线XX,1710,10
TMP00008774,开关00041,1705,0
TMP00037636,母线XX,1710,2
TMP00225416,开关00021,1720,0
TMP00036775,母线XX,1710,5
TMP00045748,馈线段XX,1702,2
TMP00009469,开关00027,1705,7
TMP00026742,馈线段XX,1702,2
TMP00032841,用户0628,1719,1
TMP00009733,开关00017,1705,3
TMP00028246,馈线段XX,1702,2
TMP00026794,馈线段XX,1702,2
TMP00044435,刀闸0058,1707,6
TMP00010245,开关00137,1705,8
TMP00025724,馈线段XX,1702,2
TMP00025837,馈线段XX,1702,2
TMP00260304,开关00172,1720,0
TMP00008568,开关00021,1705,10
TMP00019047,馈线段XX,1702,2
TMP00007052,开关00040,1705,7
TMP00031814,馈线段XX,1702,2
TMP00014043,开关00130,1705,8
TMP00038033,母线XX,1710,8
TMP00004822,开关00063,1705,5
TMP00023464,馈线段XX,1702,2
TMP00033969,配变0250,1703,1
TMP00044694,馈线段XX,1702,4
TMP00319233,开关00474,1720,0
TMP00004801,开关00042,1705,6
TMP00024672,馈线段XX,1702,4
TMP00037172,母线XX,1710,6
TMP00022993,馈线段XX,1702,2
TMP00022995,馈线段XX,1702,3
TMP00183540,开关00061,1720,0
TMP00180273,开关00061,1720,0
TMP00009572,开关00002,1705,0
TMP00137680,开关00239,1720,0
TMP00237463,开关00035,1720,0
TMP00036815,母线XX,1710,5
TMP00020554,馈线段XX,1702,2
TMP00025434,馈线段XX,1702,2
TMP00041501,刀闸0025,1708,3
TMP00274756,开关00357,1720,0
TMP00013390,开关00069,1705,8
TMP00225976,开关00305,1720,0
TMP00015435,开关00048,1705,5
TMP00033776,配变0057,1703,1
TMP00249224,开关00053,1720,0
TMP00032885,用户0672,1719,0
TMP00216318,开关00068,1720,0
TMP00045552,馈线段XX,1702,2
TMP00003854,开关00005,1705,5
TMP00037511,母线XX,1710,6
TMP00044218,开关00245,1706,7
TMP00283575,开关00135,1720,0
TMP00031601,馈线段XX,1702,2
TMP00035567,配变1848,1703,1
TMP00019718,馈线段XX,1702,3
TMP00006506,开关00004,1705,2
TMP00295524,开关00455,1720,0
TMP00032812,用户0599,1719,1
TMP00185632,开关00247,1720,0
TMP00013176,开关00171,1705,5
TMP00010415,开关00026,1705,2
TMP00279856,开关00087,1720,0
TMP00274780,开关00362,1720,0
TMP00044008,开关00094,1706,7
TMP00032693,用户0480,1719,1
TMP00037095,母线XX,1710,2
TMP00035168,配变1449,1703,1
TMP00041306,刀闸0008,1708,3
TMP00040919,刀闸0028,1708,1
TMP00036283,母线XX,1710,5
TMP00318420,开关00273,1720,0
TMP00015414,开关00006,1705,8
TMP00015188,开关00086,1705,8
TMP00011201,开关00109,1705,5
TMP00011672,开关00104,1705,8
TMP00013519,开关00056,1705,2
TMP00031283,馈线段XX,1702,2
TMP00033850,配变0131,1703,1
TMP00044104,开关00065,1706,4
TMP00041253,刀闸0015,1708,3
TMP00281463,开关00119,1720,0
TMP00020077,馈线段XX,1702,2
TMP00039800,刀闸0001,1708,2
TMP00012351,开关00041,1705,8
TMP00029714,馈线段XX,1702,2
TMP00024812,馈线段XX,1702,3
TMP00003989,开关00009,1705,7
TMP00031848,馈线段XX,1702,2
TMP00318485,开关00085,1720,0
TMP00006439,开关00005,1705,5
TMP00034759,配变1040,1703,2
TMP00036463,母线XX,1710,2
TMP00009354,开关00081,1705,7
TMP00045223,馈线段XX,1702,2
TMP00187821,开关00209,1720,0
TMP00011765,开关00143,1705,2
TMP00030915,馈线段XX,1702,2
TMP00045702,馈线段XX,1702,2
TMP00021159,馈线段XX,1702,2
TMP00024769,馈线段XX,1702,2
TMP00033703,用户1490,1719,1
TMP00154266,开关00177,1720,0
TMP00181796,开关00359,1720,0
TMP00032527,用户0314,1719,1
TMP00031936,馈线段XX,1702,2
TMP00038971,母线XX,1710,2
TMP00037686,母线XX,1710,7
TMP00045554,馈线段XX,1702,2
TMP00046408,配变2185,1703,1
TMP00178377,开关00352,1720,0
TMP00032069,馈线段XX,1702,3
TMP00305405,开关00024,1720,0
TMP00032100,馈线段XX,1702,2
TMP00006740,开关00002,1705,7
TMP00026690,馈线段XX,1702,2
TMP00020452,馈线段XX,1702,2
TMP00037359,母线XX,1710,2
TMP00298721,开关00287,1720,0
TMP00283589,开关00140,1720,0
TMP00021519,馈线段XX,1702,2
TMP00032525,用户0312,1719,1
TMP00017004,馈线段XX,1702,2
TMP00046381,配变2158,1703,1
TMP00035365,配变1646,1703,1
TMP00240959,开关00540,1720,0
TMP00010685,开关00030,1705,8
TMP00014551,开关00027,1705,4
TMP00021735,馈线段XX,1702,2
TMP00009497,开关00031,1705,7
TMP00020890,馈线段XX,1702,2
TMP00006577,开关00003,1705,2
TMP00006371,开关00003,1705,6
TMP00013958,开关00075,1705,8
TMP00033489,用户1276,1719,1
TMP00271606,开关00515,1720,0
TMP00318911,开关00461,1720,0
TMP00289415,开关00067,1720,0
TMP00036801,母线XX,1710,2
TMP00039359,母线XX,1710,2
TMP00041098,刀闸0022,1708,2
TMP00267465,开关00133,1720,0
TMP00226222,开关00339,1720,0
TMP00010925,开关00171,1705,7
TMP00028560,馈线段XX,1702,3
TMP00018717,馈线段XX,1702,3
TMP00240913,开关00535,1720,0
TMP00044588,母线XX,1710,5
TMP00005639,开关00048,1705,6
TMP00031285,馈线段XX,1702,2
TMP00035863,母线XX,1710,2
TMP00045694,馈线段XX,1702,2
TMP00041543,刀闸0026,1708,3
TMP00031980,馈线段XX,1702,2
TMP00008235,开关00016,1705,8
TMP00026774,馈线段XX,1702,2
TMP00005716,开关00006,1705,9
TMP00040231,刀闸0010,1708,2
TMP00240314,开关00390,1720,0
TMP00033290,用户1077,1719,2
TMP00227442,开关00198,1720,0
TMP00033747,配变0028,1703,2
TMP00004259,开关00009,1705,7
TMP00041303,刀闸0006,1708,2
TMP00006106,开关00022,1705,7
TMP00016804,馈线段XX,1702,2
TMP00040076,刀闸0006,1708,1
TMP00025035,馈线段XX,1702,3
TMP00032007,馈线段XX,1702,3
TMP00018693,馈线段XX,1702,2
TMP00022657,馈线段XX,1702,2
TMP00046419,配变2196,1703,1
TMP00022146,馈线段XX,1702,2
TMP00033858,配变0139,1703,2
TMP00045984,开关00150,1706,2
TMP00037011,母线XX,1710,2
TMP00042521,刀闸0044,1708,2
TMP00040953,刀闸0019,1708,1
TMP00046019,开关00185,1706,2
TMP00032197,馈线段XX,1702,2
TMP00008463,开关00033,1705,7
TMP00011461,开关00046,1705,7
TMP00045911,CT007,1313,0
TMP00021437,馈线段XX,1702,2
TMP00036169,母线XX,1710,5
TMP00246243,开关00184,1720,0
TMP00227530,开关00219,1720,0
TMP00238638,开关00283,1720,0
TMP00016312,馈线段XX,1702,3
TMP00025355,馈线段XX,1702,2
TMP00013471,开关00205,1705,8
TMP00006460,开关00026,1705,7
TMP00015455,开关00216,1705,10
TMP00307264,开关00041,1720,0
TMP00009871,开关00069,1705,4
TMP00273706,开关00022,1720,0
TMP00227861,开关00261,1720,0
TMP00021470,馈线段XX,1702,2
TMP00046512,配变2289,1703,1
TMP00013989,开关00026,1705,8
TMP00240398,开关00414,1720,0
TMP00031300,馈线段XX,1702,2
TMP00022545,馈线段XX,1702,2
TMP00020865,馈线段XX,1702,2
TMP00031637,馈线段XX,1702,2
TMP00038232,母线XX,1710,7
TMP00237469,开关00037,1720,0
TMP00026355,馈线段XX,1702,4
TMP00032009,馈线段XX,1702,2
TMP00012804,开关00118,1705,7
TMP00010494,开关00049,1705,2
TMP00016127,馈线段XX,1702,2
TMP00042639,刀闸0006,1708,2
TMP00006559,开关00003,1705,2
TMP00043564,馈线段XX,1702,2
TMP00021072,馈线段XX,1702,2
TMP00029106,馈线段XX,1702,3
TMP00023088,馈线段XX,1702,2
TMP00271527,开关00509,1720,0
TMP00007136,开关00053,1705,7
TMP00020608,馈线段XX,1702,1
TMP00240118,开关00354,1720,0
TMP00006121,开关00007,1705,3
TMP00036651,母线XX,1710,2
TMP00292805,开关00030,1720,0
TMP00199601,开关00087,1720,0
TMP00014190,开关00079,1705,6
TMP00043279,刀闸0024,1708,3
TMP00037695,母线XX,1710,5
TMP00005524,开关00101,1705,5
TMP00013153,开关00148,1705,6
TMP00226209,开关00334,1720,0
TMP00008191,开关00086,1705,10
TMP00021166,馈线段XX,1702,2
TMP00045025,馈线段XX,1702,7
TMP00039023,母线XX,1710,0
TMP00006782,开关00020,1705,9
TMP00303531,开关00243,1720,0
TMP00015790,开关00223,1705,6
TMP00034510,配变0791,1703,3
TMP00283677,开关00159,1720,0
TMP00026973,馈线段XX,1702,2
TMP00033535,用户1322,1719,1
TMP00006786,开关00024,1705,7
TMP00021992,馈线段XX,1702,2
TMP00016368,馈线段XX,1702,2
TMP00135484,开关00154,1720,0
TMP00017372,馈线段XX,1702,4
TMP00043429,刀闸0034,1708,2
TMP00004525,开关00011,1705,6
TMP00318588,开关00189,1720,0
TMP00009820,开关00016,1705,7
TMP00040495,刀闸0005,1708,1
TMP00046484,配变2261,1703,1
TMP00014906,开关00025,1705,8
TMP00028322,馈线段XX,1702,2
TMP00044028,开关00109,1706,6
TMP00021581,馈线段XX,1702,3
TMP00003904,开关00012,1705,10
TMP00023706,馈线段XX,1702,2
TMP00027051,馈线段XX,1702,2
TMP00033583,用户1370,1719,1
TMP00043697,馈线段XX,1702,3
TMP00155046,开关00020,1720,0
TMP00156526,开关00138,1720,0
TMP00008629,开关00116,1705,2
TMP00039584,母线XX,1710,2
TMP00012409,开关00037,1705,2
TMP00032145,馈线段XX,1702,2
TMP00008902,开关00085,1705,5
TMP00004417,开关00003,1705,5
TMP00013643,开关00115,1705,6
TMP00018539,馈线段XX,1702,2
TMP00015214,开关00048,1705,8
TMP00012741,开关00010,1705,2
TMP00013820,开关00195,1705,3
TMP00027731,馈线段XX,1702,2
TMP00016417,馈线段XX,1702,2
TMP00008584,开关00037,1705,6
TMP00006263,开关00117,1705,2
TMP00019820,馈线段XX,1702,2
TMP00016233,馈线段XX,1702,2
TMP00008885,开关00068,1705,8
TMP00014028,开关00116,1705,8
TMP00035336,配变1617,1703,1
TMP00037834,母线XX,1710,7
TMP00017012,馈线段XX,1702,2
TMP00017933,馈线段XX,1702,2
TMP00029616,馈线段XX,1702,2
TMP00004349,开关00003,1705,8
TMP00010156,开关00062,1705,5
TMP00011389,开关00230,1705,8
TMP00034443,配变0724,1703,1
TMP00010227,开关00038,1705,7
TMP00035296,配变1577,1703,1
TMP00003991,开关00001,1705,8
TMP00014468,开关00055,1705,2
TMP00032022,馈线段XX,1702,3
TMP00019703,馈线段XX,1702,3
TMP00268145,开关00405,1720,0
TMP00027684,馈线段XX,1702,2
TMP00016108,馈线段XX,1702,2
TMP00192324,开关00032,1720,0
TMP00024647,馈线段XX,1702,2
TMP00005007,开关00163,1705,5
TMP00022020,馈线段XX,1702,2
TMP00029186,馈线段XX,1702,2
TMP00012201,开关00002,1705,6
TMP00013730,开关00044,1705,6
TMP00016667,馈线段XX,1702,3
TMP00242270,开关00066,1720,0
TMP00014265,开关00084,1705,8
TMP00029972,馈线段XX,1702,4
TMP00004373,开关00087,1705,6
TMP00018826,馈线段XX,1702,4
TMP00029356,馈线段XX,1702,3
TMP00253316,开关00130,1720,0
TMP00011861,开关00153,1705,5
TMP00029150,馈线段XX,1702,2
TMP00024288,馈线段XX,1702,2
TMP00041931,刀闸0002,1708,1
TMP00031896,馈线段XX,1702,2
TMP00017125,馈线段XX,1702,2
TMP00032938,用户0725,1719,1
TMP00023281,馈线段XX,1702,3
TMP00031706,馈线段XX,1702,3
TMP00037415,母线XX,1710,4
TMP00022678,馈线段XX,1702,2
TMP00031795,馈线段XX,1702,3
TMP00034213,配变0494,1703,1
TMP00038144,母线XX,1710,0
TMP00318924,开关00574,1720,0
TMP00019382,馈线段XX,1702,4
